,has_ID,has_officialName,has_municipality,has_province,has_country,has_website,has_latitude,has_longitude,has_elevation,has_facilityType,has_uploadDate,has_addr:street,has_addr:housenumber,has_accessibleElevator,has_reservedParkinglots,has_guidanceSystem,has_accessibleToilette,has_steps,has_ramp,has_staircaseSlope,has_levelOfAccessibility
116,ab_317116,BANCA POPOLARE DEL TRENTINO,Trento,TN,Italia,,46.057739,11.120795,180.0,Bancomat,2010-05-17,Via Vittorio Veneto,18,False,True,False,False,False,False, ,limited
117,ab_327117,BANCA POPOLARE DEL TRENTINO,Trento,TN,Italia,,46.0583945,11.130563,180.0,Bancomat,2010-05-17,Via Bolghera,38,False,True,False,False,False,True,Dislivello in percentuale: 11.8; Lunghezza in cm.: 51.0,yes
118,ab_156118,BANCA POPOLARE DI VICENZA,Trento,TN,Italia,,46.06821,11.11862,213.0,Bancomat,2010-01-26,Via Rosmini,1,False,True,False,False,False,False, ,limited
119,ab_175119,BANCA POPOLARE TEDESCA - VOLKSBANK,Trento,TN,Italia,www.bancapopolare.it,46.06402,11.12358,220.0,Bancomat,2010-02-02,Via S. Croce,,False,True,False,False,False,False, ,limited
120,ab_187120,BANCA SELLA NORD EST BOVIO CALDERARI,Trento,TN,Italia,,46.06056,11.12244,210.0,Bancomat,2010-02-09,Via Perini,20,False,True,False,False,False,False, ,limited
121,ab_164121,BANCA SELLA NORDEST BOVIO CALDERARI,Trento,TN,Italia,,46.06823,11.12244,213.0,Bancomat,2013-02-01,Via Oss Mazzurana,59,False,True,False,False,True,False, ,yes
122,ab_72122,BANCA SELLA NORDEST BOVIO CALDERARI,Trento,TN,Italia,,46.06823,11.12244,213.0,Bancomat,2009-11-11,Via Oss Mazzurana,59,False,False,False,False,False,False, ,no
123,ab_589123,BANCOMAT BANCA ANTONVENETA GRUPPO MONTEPASCHI,Trento,TN,Italia,,46.0653236,11.1140684,200.0,Bancomat,2010-04-21,Via San Severino,7,False,False,False,False,False,False, ,no
124,ab_586124,BANCOMAT BANCA DI TRENTO E BOLZANO,Trento,TN,Italia,,46.0535972,11.129761,200.0,Bancomat,2010-05-17,Viale Verona,128/A,False,False,False,False,False,False, ,no
125,ab_538125,BANCOMAT BANCA NAZIONALE DEL LAVORO,Trento,TN,Italia,,46.0730641,11.1222183,200.0,Bancomat,2010-07-23,Via Romagnosi,"""",False,False,False,False,False,False, ,no
126,ab_542126,BANCOMAT BANCA POPOLARE DEL TRENTINO,Trento,TN,Italia,,46.0724524,11.1237509,200.0,Bancomat,2010-07-07,Via Petrarca,1/7,False,False,False,False,False,False, ,no
127,ab_613127,BANCOMAT BANCA POPOLARE DEL TRENTINO,Trento,TN,Italia,,46.0940657,11.1179657,200.0,Bancomat,2010-08-06,Via Guardini,50,False,False,False,False,False,False, ,no
128,ab_543128,BANCOMAT BANCA POPOLARE DELL'EMILIA ROMAGNA,Trento,TN,Italia,,46.0769709,11.1198829,200.0,Bancomat,2010-07-07,Piazza Generale Cantore,32,False,True,False,False,False,False, ,limited
129,ab_633129,BANCOMAT BANCA POPOLARE DI SONDRIO,Trento,TN,Italia,,46.0538783,11.1173177,200.0,Bancomat,2010-07-20,Via Petrarca,14,False,True,False,False,False,False, ,limited
130,ab_611130,BANCOMAT BANCA POPOLARE VOLKSBANK,Trento,TN,Italia,,46.0474893,11.126253,200.0,Bancomat,2010-06-30,Via Enrico Fermi,11,False,False,False,False,False,False, ,no
131,ab_536131,BANCOMAT BANCA TRENTO E BOLZANO,Trento,TN,Italia,,46.0769289,11.118952,200.0,Bancomat,2010-07-20,Via Fratelli Fontana,44,False,True,False,False,False,True,Dislivello in percentuale: 12.6; Lunghezza in cm.: 37.5,yes
132,ab_590132,BANCOMAT BANCA TRENTO E BOLZANO,Trento,TN,Italia,,46.0538783,11.1206155,200.0,Bancomat,2010-05-17,Via San Pio X,97,False,False,False,False,False,False, ,no
133,ab_534133,BANCOMAT BNL GRUPPO BNP ,Trento,TN,Italia,,46.0769089,11.118952,200.0,Bancomat,2010-07-20,Via Fratelli Fontana,34,False,True,False,False,True,False, ,yes
134,ab_539134,BANCOMAT CASSA DI RISPARMIO DI PADOVA E ROVIGO,Trento,TN,Italia,,46.0730641,11.1222183,200.0,Bancomat,2010-07-23,Via Romagnosi,"""",False,False,False,False,False,False, ,no
135,ab_591135,BANCOMAT CASSA RURALE DI ALDENO E CADINE,Trento,TN,Italia,,46.0500962,11.1242938,200.0,Bancomat,2010-05-17,Via Degasperi,92,False,False,False,False,False,False, ,no
136,ab_593136,BANCOMAT CASSA RURALE DI ALDENO E CADINE,Trento,TN,Italia,,46.0706406,11.1119991,180.0,Bancomat,2010-04-22,Via Brescia,19,False,False,False,False,False,False, ,no
137,ab_533137,BANCOMAT CASSA RURALE DI LAVIS E VALLE DI CEMBRA,Trento,TN,Italia,,46.0745334,11.1249043,200.0,Bancomat,2010-07-20,Largo Nazario Sauro,4,False,True,False,False,True,False, ,yes
138,ab_540138,BANCOMAT CASSA RURALE DI LAVIS E VALLE DI CEMBRA,Trento,TN,Italia,,46.0746621,11.1248997,200.0,Bancomat,2010-07-20,Largo Nazario Sauro,8,False,True,False,False,True,False, ,yes
139,ab_537139,BANCOMAT CASSA RURALE DI TRENTO,Trento,TN,Italia,,46.0743344,11.1186019,200.0,Bancomat,2010-07-20,Corso Buonarroti,39,False,True,False,False,True,False, ,yes
140,ab_544140,BANCOMAT CASSA RURALE DI TRENTO,Trento,TN,Italia,,46.0773905,11.1199732,100.0,Bancomat,2010-07-07,Piazza Generale Cantore,23,False,True,False,False,True,False, ,yes
141,ab_609141,BANCOMAT MEDIO VALTELLINESE,Trento,TN,Italia,,46.0678927,11.12298,200.0,Bancomat,2010-06-28,Piazza Pasi,21,False,False,False,False,True,False, ,limited
142,ab_545142,BANCOMAT UNICREDIT BANCA,Trento,TN,Italia,,46.0769089,11.118952,200.0,Bancomat,2010-07-07,Via Fratelli Fontana,34,False,False,False,False,False,False, ,no
143,ab_189143,BAR 70,Trento,TN,Italia,,46.06041,11.12191,226.0,Bar,2010-02-09,Via Endrici,5,False,True,False,True,True,False, ,yes
144,ab_615144,BAR 900,Trento,TN,Italia,,46.0664885,11.1167514,200.0,Bar,2010-08-09,Via Verdi,11,False,True,False,False,False,False, ,limited
145,ab_580145,BAR ADRIA S.A.S.,Trento,TN,Italia,,46.0745334,11.1249043,200.0,Bar,2010-07-20,Largo Nazario Sauro,4,False,True,False,False,False,True,Dislivello in percentuale: 34.0; Lunghezza in cm.: 27.0,yes
146,ab_430146,BAR AL MARINAIO,Trento,TN,Italia,www.almarinaio.eu,46.0385886,11.1232387,200.0,Pasticcerie,2010-08-24,Via Dei Marinai D'italia,28,False,False,False,True,False,False, ,no
147,ab_174147,BAR BACCUS,Trento,TN,Italia,,46.06488,11.12364,196.0,Bar,2013-01-09,Piazza Fiera,11,False,True,False,True,False,True,Dislivello in percentuale: 12.5; Lunghezza in cm.: 168.0,yes
148,ab_90148,BAR CAFFETTERIA NETTUNO,Trento,TN,Italia,,46.06788,11.12082,212.0,Bar,2013-01-30,Via Cavour,40,False,True,False,True,True,False, ,yes
149,ab_143149,BAR CAFFÉ RANDRÉ,Trento,TN,Italia,,46.06835,11.12433,198.0,Bar,2013-01-11,Largo Carducci Giosué,16,False,True,True,False,False,False, ,yes
150,ab_76150,BAR CARDUCCI,Trento,TN,Italia,,46.06837,11.1247,209.0,Bar,2013-01-11,Largo Carducci,25,False,True,False,True,False,False, ,limited
151,ab_518151,BAR CARLA,Trento,TN,Italia,,46.076593,11.124022,200.0,Bar,2010-07-14,Via Del Brennero,46,False,True,True,False,False,False, ,yes
152,ab_23152,BAR CAVOUR,Trento,TN,Italia,,46.06835,11.12003,308.0,Bar,2013-01-21,Piazza Santa Maria Maggiore,19,False,True,False,False,False,False, ,limited
153,ab_689153,BAR CENTRO NORD 3,Trento,TN,Italia,,46.0906942,11.118853,200.0,Uffici Pubblici,2010-07-16,Via Gilli,4,False,False,False,False,False,False, ,no
154,ab_238154,BAR CIN CIN,Trento,TN,Italia,,46.0706371,11.1118726,195.0,Bar,2010-05-06,Via Brescia,38,False,True,True,False,True,False, ,yes
155,ab_60155,BAR CITY,Trento,TN,Italia,,46.06778,11.12478,215.0,Bar,2013-01-15,Via Roggia Grande,24,False,True,False,False,False,False, ,limited
156,ab_7156,BAR DA CLESIO DI CACCO VITO,Trento,TN,Italia,,46.0715,11.12583,193.0,Bar,2013-01-04,Piazza Della Mostra,22,False,True,False,True,False,True,Dislivello in percentuale: 8.3; Lunghezza in cm.: 60.0,yes
157,ab_630157,BAR DANY,Trento,TN,Italia,,46.0589265,11.1190522,200.0,Bar,2010-07-01,Via Giusti,45,False,True,False,True,False,False, ,limited
158,ab_106158,BAR DEI CAVAI ERREDI SAS,Trento,TN,Italia,,46.0722025,11.1251825,256.0,Bar,2009-10-06,Via San Martino,90,False,True,True,False,True,False, ,yes
159,ab_264159,BAR DOGANA,Trento,TN,Italia,,46.0734,11.12094,196.0,Bar,2010-03-23,Via Romagnosi,2,False,False,False,False,False,False, ,no
160,ab_146160,BAR DUOMO,Trento,TN,Italia,,46.06686,11.12063,213.0,Bar,2013-01-22,Via Verdi,42,False,True,False,True,False,False, ,limited
161,ab_795161,BAR ELISABETTA,Trento,TN,Italia,,46.0585945,11.1235398,200.0,Bar,2010-07-01,Via Veneto,116,False,True,False,False,True,False, ,yes
162,ab_56162,BAR FIORENTINA,Trento,TN,Italia,,46.06698,11.12245,205.0,Bar,2013-01-09,Via Calepina,,False,True,False,True,False,False, ,limited
163,ab_626163,BAR FONTANARI,Trento,TN,Italia,,46.0497818,11.1248527,200.0,Bar,2010-06-30,Via Degasperi,51,False,False,False,True,False,False, ,no
164,ab_235164,BAR FUNIVIA,Trento,TN,Italia,,46.07001,11.1155238,200.0,Bar,2010-05-06,Lungadige Monte Grappa,1,False,True,False,True,False,False, ,limited
165,ab_710165,BAR GAIA,Trento,TN,Italia,www.risto3.it,46.0890708,11.1097177,200.0,Bar,2010-08-06,Via Maccani,128,False,False,False,True,False,False, ,no
166,ab_161166,BAR GALASSO,Trento,TN,Italia,,46.07064,11.12229,196.0,Bar,2013-01-10,Via Torre Verde,4,False,True,False,False,False,False, ,limited
167,ab_55167,BAR GARZETTI,Trento,TN,Italia,,46.065687,11.124279,248.0,Bar,2013-01-09,Piazza Garzetti,5,False,True,False,True,False,True,Dislivello in percentuale: 9.3; Lunghezza in cm.: 72.0,yes
168,ab_51168,BAR GELATERIA NUOVA,Trento,TN,Italia,,46.0660869,11.1227717,194.0,Bar,2013-01-09,Via Mazzini,1,False,True,False,False,False,False, ,limited
169,ab_661169,BAR GIUSTI,Trento,TN,Italia,,46.0611555,11.1189909,200.0,Bar,2010-06-30,Via Giusti,22,False,True,False,True,True,False, ,yes
170,ab_57170,BAR GOLDEN EAGLE STREET BAR,Trento,TN,Italia,,46.06794,11.12135,214.0,Bar,2013-01-16,Via Belenzani 74,,False,True,False,True,False,False, ,limited
171,ab_41171,BAR ITALIA,Trento,TN,Italia,,46.06711,11.12072,180.0,Bar,2013-01-16,Piazza Duomo,7,False,True,False,True,True,False, ,yes
172,ab_75172,BAR JOHNNY,Trento,TN,Italia,,46.06731,11.12572,207.0,Bar,2013-01-14,Via Calepina,69,False,True,False,False,False,True,Dislivello in percentuale: 7.2; Lunghezza in cm.: 175.0,yes
173,ab_579173,BAR MADISON,Trento,TN,Italia,,46.0754067,11.1246646,200.0,Bar,2010-07-20,Via Brennero 5/1,,False,True,False,True,False,False, ,limited
174,ab_700174,BAR MAGNANI,Trento,TN,Italia,,46.074644,11.1187048,200.0,Bar,2010-07-20,Corso Buonarroti,26,False,True,False,True,True,False, ,yes
175,ab_43175,BAR MARCHIODI,Trento,TN,Italia,,46.0694654,11.1233431,320.0,Bar,2013-01-11,Piazza Italia,4,False,False,False,True,False,False, ,no
176,ab_52176,BAR MAZZINI,Trento,TN,Italia,,46.065612,11.122987,210.0,Bar,2013-01-09,Via Mazzini,50,False,False,False,True,False,False, ,no
177,ab_566177,BAR MAZZOLENI MARI,Trento,TN,Italia,,46.0772226,11.120008,200.0,Bar,2010-07-07,Piazza Generale Cantore,28,False,True,False,False,True,False, ,yes
178,ab_213178,BAR MEDAGLIE D'ORO,Trento,TN,Italia,,46.0577455,11.1325995,180.0,Bar,2010-04-13,Largo Medaglie D'oro,2,False,True,False,True,False,True,Dislivello in percentuale: 8.0; Lunghezza in cm.: 44.6,yes
179,ab_231179,BAR MEETING,Trento,TN,Italia,,46.0637,11.12206,258.0,Bar,2010-03-17,Via Xxiv Maggio,1,False,True,False,False,False,False, ,limited
180,ab_627180,BAR MELODY,Trento,TN,Italia,,46.0533334,11.12974356,200.0,Bar,2010-06-30,Viale Verona,134,False,True,False,True,True,True,Dislivello in percentuale: 4.8; Lunghezza in cm.: 268.0,yes
181,ab_24181,BAR OLIMPIA,Trento,TN,Italia,www.caffeolimpia.com,46.06812,11.12124,195.0,Bar,2013-01-15,Via Belenzani,33/1,False,True,True,False,False,True,Dislivello in percentuale: 9.9; Lunghezza in cm.: 140.0,yes
182,ab_15182,BAR ORCHIDEA,Trento,TN,Italia,,46.068984,11.120076,203.0,Bar,2013-01-31,Via Orfane,17,False,True,True,False,False,False, ,yes
183,ab_8183,BAR ORIOLA,Trento,TN,Italia,,46.06834,11.12346,199.0,Bar,2013-01-11,Via Oriola,28,False,True,False,True,False,False, ,limited
184,ab_39184,BAR PASI,Trento,TN,Italia,,46.06781,11.12209,199.0,Bar,2013-01-11,Piazza Pasi,,False,True,False,False,False,False, ,limited
185,ab_1370185,BAR PASTICCERIA TEATRO,Trento,TN,Italia,,46.069367,11.122515,0.0,Pasticcerie,2014-10-14,Via Oss Mazzurana,15,False,True,False,True,False,True,Dislivello in percentuale: 10.6; Lunghezza in cm.: 47.0,yes
186,ab_192186,BAR PERINI CIVICO 131,Trento,TN,Italia,,46.06042,11.12195,185.0,Bar,2010-02-09,Via Perini,131,False,True,False,True,True,True,Dislivello in percentuale: 26.3; Lunghezza in cm.: 21.0,yes
187,ab_657187,BAR PRATI,Trento,TN,Italia,,46.057213,11.1181957,200.0,Bar,2010-07-01,Via Dei Muradei,4,False,True,True,True,True,False, ,yes
188,ab_228188,BAR ROBY,Trento,TN,Italia,,46.0644,11.12117,271.0,Bar,2010-03-17,Via Travai,"""",False,True,False,True,True,False, ,yes
189,ab_216189,BAR ROSA,Trento,TN,Italia,,46.0623,11.12565,207.0,Bar,2010-04-09,Via Piave,56,False,True,False,False,False,False, ,limited
190,ab_2190,BAR ROSSINI,Trento,TN,Italia,,46.0714,11.125001,239.0,Bar,2013-01-04,Via Suffragio,27,False,True,False,True,True,False, ,yes
191,ab_210191,BAR SANTA CHIARA (OSPEDALE S.CHIARA),Trento,TN,Italia,,46.0578948,11.1329703,180.0,Bar,2010-04-13,Largo Medaglie D'oro,1,False,True,False,True,False,True,Dislivello in percentuale: 5.0; Lunghezza in cm.: 3000.0,yes
192,ab_167192,BAR SANTA CHIARA,Trento,TN,Italia,,46.0636,11.12357,212.0,Bar,2010-01-29,Via Santa Croce,59,False,True,False,False,False,False, ,limited
193,ab_270193,BAR STAZIONE TRENITALIA,Trento,TN,Italia,,46.07265,11.11985,185.0,Bar,2010-03-23,Piazza Dante,1,False,True,False,False,False,True,Dislivello in percentuale: 16.5; Lunghezza in cm.: 200.0,yes
194,ab_269194,BAR TN/MALE',Trento,TN,Italia,,46.07318,11.12061,138.0,Bar,2010-03-23,Via Dogana 3,,False,True,False,True,False,False, ,limited
195,ab_220195,BAR TORINO,Trento,TN,Italia,,46.071742,11.123912,185.0,Bar,2013-02-01,Piazza Silvio Pellico 3/2,,False,True,False,False,True,False, ,yes
196,ab_153196,BAR TORRE VANGA,Trento,TN,Italia,,46.069768,11.118202,188.0,Bar,2013-01-22,Piazza Leonardo Da Vinci,1,False,True,False,True,False,False, ,limited
197,ab_170197,BAR TRE PORTONI,Trento,TN,Italia,,46.06388,11.12361,220.0,Bar,2010-02-02,Via S. Croce,48,False,True,False,False,False,False, ,limited
198,ab_305198,BAR VEGAS,Trento,TN,Italia,,46.0628609,11.1310403,180.0,Bar,2010-05-25,Via Bezzecca,4,False,True,False,True,False,False, ,limited
199,ab_560199,BAR ZINZORLA,Trento,TN,Italia,,46.0774364,11.1197069,200.0,Bar,2010-07-07,Piazza Generale Cantore,12,False,True,False,False,True,False, ,yes
200,ab_218200,BARYCENTRO,Trento,TN,Italia,www.gruppospes.it,46.06981,11.12748,198.0,Bar,2013-01-15,Piazza Venezia,38,False,True,False,True,False,False, ,limited
201,ab_1071201,BENETTI,Trento,TN,Italia,,46.0657,11.1216,0.0,Riparazione Autovetture,2010-09-13,Via Degli Orti,7,False,False,False,False,False,True,Dislivello in percentuale: 35.0; Lunghezza in cm.: 600.0,limited
202,ab_810202,BEST WESTERN QUID HOTEL,Trento,TN,Italia,www.quidhoteltrento.com,46.1018531,11.1013046,200.0,Alberghi / Hotel,2010-08-24,Via Innsbruck,11,False,True,False,True,False,False, ,limited
203,ab_91203,BIBLIOTECA COMUNALE DI TRENTO,Trento,TN,Italia,www.bibcom.trento.it,46.0696,11.12073,248.0,Biblioteche,2016-05-03,Via Roma,55,False,True,False,True,False,False, ,limited
204,ab_512204,BIBLIOTECA DEL MUSEO TRIDENTINO DI SCIENZE NATURALI,Trento,TN,Italia,www.mtsn.it/biblioteca,46.0669458,11.13087,200.0,Associazioni,2010-07-26,Via Calepina,10,False,True,False,False,False,True,Dislivello in percentuale: 20.0; Lunghezza in cm.: 60.0,yes
205,ab_530205,BIBLIOTECA DELL'ISTITUTO REGIONALE DI STUDI E RICERCA SOCIALE,Trento,TN,Italia,www.irsrs.tn.it,46.068675,11.119205,200.0,Biblioteche,2013-01-21,Piazza Santa Maria Maggiore,7,False,True,False,True,False,True,Dislivello in percentuale: 6.0; Lunghezza in cm.: 182.0,yes
206,ab_514206,BIBLIOTECA DELLA GIUNTA PROVINCIALE DI TRENTO,Trento,TN,Italia,www.provincia.tn.it,46.0732112,11.128254,200.0,Uffici Pubblici,2010-07-26,Via Romagnosi,"""",False,False,False,True,False,False, ,no
207,ab_390207,BIBLIOTECA DELLA MONTAGNA - PALAZZO SARACINI CRESSERI,Trento,TN,Italia,www.sat.tn.it,46.0699422,11.1232717,200.0,Biblioteche,2016-05-03,Via Manci,57,False,True,False,True,False,False, ,limited
208,ab_511208,BIBLIOTECA SULLE AUTONOMIE E MINORANZE LINGUISTICHE,Trento,TN,Italia,www.regione.taa.it,46.071857,11.121855,200.0,Biblioteche,2013-02-01,Via Gazzoletti,2,False,True,False,True,False,False, ,limited
209,ab_623209,BIBLIOTECA UNIVERSITARIA CENTRALE - EX PALAZZO CAVAZZANI,Trento,TN,Italia,www.portale.unitn.it/biblioteca,46.0663801,11.1160111,200.0,Biblioteche,2013-12-12,Via Verdi,8,False,True,False,True,False,False, ,limited
210,ab_575210,BIG CENTER,Trento,TN,Italia,,46.0495288,11.1223165,200.0,Attivita commerciali,2010-07-08,Via Degasperi,1/17,False,False,False,False,False,False, ,no
211,ab_776211,BLOCKBUSTER ITALIA SPA,Trento,TN,Italia,www.blockbuster.it,46.0922662,11.1158929,200.0,Librerie,2010-07-14,Via Del Brennero,16,False,True,False,False,False,False, ,limited
212,ab_214212,BLUE BAR,Trento,TN,Italia,,46.0572436,11.1320535,183.0,Bar,2010-04-13,Via Paolo Orsi,7,False,True,False,True,False,True,Dislivello in percentuale: 6.5; Lunghezza in cm.: 134.0,yes
213,ab_183213,BNL - BANCA NAZIONALE DEL LAVORO,Trento,TN,Italia,,46.06168,11.12444,193.0,Bancomat,2010-02-03,Corso Tre Novembre,21,False,True,False,False,False,False, ,limited
214,ab_20214,BOTTEGA DEL CAFFE' DERSUT,Trento,TN,Italia,www.dersut.it,46.069291,11.120042,230.0,Bar,2013-02-01,Via Delle Orfane,5,False,True,True,False,False,False, ,yes
215,ab_572215,BOUGANVILLE,Trento,TN,Italia,,46.0724524,11.1237509,200.0,Ristoranti,2010-07-07,Via Petrarca,"""",False,False,False,True,True,False, ,limited
216,ab_721216,BREN CENTER,Trento,TN,Italia,,46.0947884,11.1152304,200.0,Attivita commerciali,2010-07-08,Via Trener,16,False,False,False,True,False,False, ,no
217,ab_342217,BRIGHENTI,Trento,TN,Italia,www.brighenti.eu,46.071208,11.124969,180.0,Ortopedie e Sanitarie,2013-01-11,Via Suffragio,37,False,False,False,False,True,False, ,limited
218,ab_502218,Bar dei Botesei,Trento,TN,Italia,,46.0589472,11.1309134,200.0,Bar,2010-07-27,Via Gorizia,18,False,True,False,False,True,False, ,yes
219,ab_396219,Bluvacanze Trento,Trento,TN,Italia,www.viaggiconchiglia.net,46.0638138,11.1217172,200.0,Agenzie viaggi e Promozione Turistica,2010-08-19,Via Xxiv Maggio,2/2,False,True,False,False,False,False, ,limited
220,ab_195220,C.I.R.S. CENTRO PROVINCIALE DI TRENTO - ONLUS,Trento,TN,Italia,www.cirstn.it,46.06144,11.11837,198.0,Associazioni,2010-02-16,Via Taramelli,17,False,True,False,True,False,False, ,limited
221,ab_197221,CAFE' CREME,Trento,TN,Italia,,46.06243,11.12609,194.0,Bar,2010-03-03,Via Piave,74,False,True,False,False,True,False, ,yes
222,ab_179222,CAFFE' AL CORSO,Trento,TN,Italia,,46.06192,11.12423,227.0,Bar,2010-02-03,Corso 3 Novembre,40,False,True,False,True,False,False, ,limited
223,ab_219223,CAFFE' AL TEMPO PERSO,Trento,TN,Italia,,46.072167,11.1234695,167.0,Bar,2010-03-09,Via Petrarca,32,False,True,False,True,True,False, ,yes
224,ab_217224,CAFFE' DA GIORGIO,Trento,TN,Italia,,46.066278,11.11899,143.0,Bar,2013-01-22,Via Rosmini,56,False,True,False,False,True,False, ,yes
225,ab_26225,CAFFE' EXCELSIOR,Trento,TN,Italia,,46.070058,11.124312,229.0,Bar,2013-01-25,Via S. Pietro Ang. Via Manci,58,False,True,False,True,True,False, ,yes
226,ab_89226,CAFFE' LATTE,Trento,TN,Italia,,46.069777,11.122238,200.0,Pizzerie,2013-01-23,Via Manci,20,False,True,False,False,False,False, ,limited
227,ab_1079227,CAFFE' MANZONI,Trento,TN,Italia,,46.073376,11.125052,0.0,Bar,2013-03-13,Via Manzoni,19,False,False,False,False,False,False, ,no
228,ab_33228,CAFFE' PIAZZA LODRON,Trento,TN,Italia,,46.06809,11.12339,251.0,Ristoranti,2009-11-03,Piazza Lodron,21,False,False,False,True,False,True,Dislivello in percentuale: 7.5; Lunghezza in cm.: 62.0,limited
229,ab_96229,CAFFE' PORTICI,Trento,TN,Italia,,46.06769,11.12099,210.0,Bar,2013-01-16,Piazza Duomo,10,False,True,True,False,True,False, ,yes
230,ab_109230,CAFFE' SILVANA,Trento,TN,Italia,,46.07615,11.12451,185.0,Bar,2009-10-06,Via Bartolomeo Da Trento,6,False,True,False,False,False,True,Dislivello in percentuale: 23.3; Lunghezza in cm.: 21.0,yes
231,ab_85231,CAFFE' TRIDENTE,Trento,TN,Italia,,46.06748,11.12137,225.0,Bar,2013-01-16,Piazza Duomo,,False,True,False,True,False,True,Dislivello in percentuale: 8.5; Lunghezza in cm.: 118.0,yes
232,ab_166232,CAFFE' VENEZIA,Trento,TN,Italia,,46.0675111,11.126518,232.0,Bar,2013-01-14,Largo Porta Nuova,11,False,True,False,True,True,False, ,yes
233,ab_227233,CAFFE' VERDI,Trento,TN,Italia,,46.06663,11.11862,220.0,Bar,2013-01-23,Via Verdi,31/3,False,True,False,True,False,False, ,limited
234,ab_145234,CAFFÉ MOZART,Trento,TN,Italia,,46.06686,11.12063,195.0,Bar,2013-01-22,Via Verdi,32,False,True,True,False,False,False, ,yes
235,ab_714235,CAFFÉ ONDA,Trento,TN,Italia,,46.0921064,11.1173985,200.0,Paninoteche,2010-08-05,Via Lunelli,54,False,True,False,True,False,False, ,limited
236,ab_144236,CAFFÉ RISTORANTE UNIVERSITA',Trento,TN,Italia,,46.0662,11.1197,241.0,Ristoranti,2013-01-31,Via A. Prati,4,False,True,False,True,False,True,Dislivello in percentuale: 16.7; Lunghezza in cm.: 45.0,yes
237,ab_416237,CALZOLERIA DA ALCIDE,Trento,TN,Italia,,46.0704475,11.1235552,200.0,Attivita commerciali,2013-01-25,Vicolo Dell'adige,21,False,True,False,False,True,False, ,yes
238,ab_361238,"CAMERA DI COMMERCIO, INDUSTRIA, ARTIGIANATO E AGRICOLTURA DI TRENTO",Trento,TN,Italia,www.tn.camcom.it,46.0669328,11.1228213,200.0,Uffici Pubblici,2013-01-10,Via Calepina,13,False,True,False,True,False,True,Dislivello in percentuale: 5.0; Lunghezza in cm.: 201.0,yes
239,ab_1313239,CAMPI SPORTIVI c/o RESIDENZA UNIVERSITARIA SANTA MARGHERITA,Trento,TN,Italia,www.operauni.tn.it,46.068298,11.117751,0.0,Impianti Sportivi,2013-11-29,Via Santa Margherita,13,False,True,False,True,False,False, ,limited
240,ab_355240,CAMPO ATLETICA LEGGERA - C.O.N.I.,Trento,TN,Italia,,46.0801693,11.1171418,200.0,Impianti Sportivi,2010-05-05,Via Maccani,2,False,True,True,False,True,False, ,yes
241,ab_151241,CANTINE DI TORRE MIRANA - COMUNE DI TRENTO ,Trento,TN,Italia,www.comunetrento.tn.it,46.0695,11.12112,229.0,Uffici Pubblici,2013-01-16,Via Belenzani,3,False,True,False,True,False,True,Dislivello in percentuale: 8.3; Lunghezza in cm.: 88.0,yes
242,ab_211242,CAPPELLA OSPEDALE S. CHIARA,Trento,TN,Italia,,46.0578948,11.1329703,,Edifici di Culto,2010-04-13,Largo Medaglie D'oro,1,False,True,False,False,False,True,Dislivello in percentuale: 5.0; Lunghezza in cm.: 30.0,yes
243,ab_745243,CAPPELLA VANTINI DI PALAZZO THUN - COMUNE DI TRENTO ,Trento,TN,Italia,www.comunetrento.it,46.0689399,11.1213617,200.0,Centri e sale culturali,2010-07-15,Via Belenzani,3,False,True,False,True,True,False, ,yes
244,ab_335244,CARITAS DIOCESANA TRENTO,Trento,TN,Italia,www.webdiocesi.chiesacattolica.it,46.0634724,11.1216852,180.0,Associazioni,2010-05-18,Via Endrici,27,False,True,False,False,True,False, ,yes
245,ab_576245,CASA CIVICA DI RIPOSO,Trento,TN,Italia,www.civicatnapsp.it,46.0645971,11.126757,200.0,Strutture Residenziali,2010-07-08,Via San Giovanni Bosco,10,False,True,False,True,False,True,Dislivello in percentuale: 6.0; Lunghezza in cm.: 2000.0,yes
246,ab_46246,CASA DEL CIOCCOLATO,Trento,TN,Italia,,46.06872,11.12109,221.0,Pasticcerie,2013-01-23,Via Belenzani,21,False,True,False,False,False,True,Dislivello in percentuale: 15.3; Lunghezza in cm.: 95.0,yes
247,ab_256247,CASA DI CURA VILLA BIANCA,Trento,TN,Italia,wwww.trento1.cardionet.it,46.0625758,11.1262886,190.0,Ospedali,2010-05-04,Via Piave 78,,False,True,False,True,True,False, ,yes
248,ab_212248,CASANOVA CAFE',Trento,TN,Italia,,46.0579492,11.1325833,180.0,Bar,2010-04-13,Largo Medaglie D'oro,5,False,True,False,False,True,False, ,yes
249,ab_1416249,CASSA RURALE ALTO GARDA filiale TRENTO,Trento,TN,Italia,www.cr-altogarda.net,46.05989,11.119452,200.0,Bancomat,2017-11-15,Via Fratelli Perini,33/35,False,True,False,False,False,False, ,limited
250,ab_190250,CASSA RURALE DELLA VALLE DEI LAGHI,Trento,TN,Italia,www.cr-vallelaghi.net,46.05998,11.11998,192.0,Bancomat,2010-02-09,Via Perini,35,False,True,False,False,False,True,Dislivello in percentuale: 11.7; Lunghezza in cm.: 29.0,yes
