,Unnamed: 0,Unnamed: 0.1,city,country,housenumber,postcode,street,region,has_latitude,has_longitude,has_province,has_administrativeArea;;;;;;;;;;;;;;;;
0,0.0,0.0,Rovereto,it,,38068.0,,Trentino-Alto Adige,45.89232635498047,11.03329849243164,TN,22161;;;;;;;;;;;;;;;;
1,1.0,1.0,,it,,,,Trentino-Alto Adige,45.84537506103516,11.013041496276855,TN,22205;;;;;;;;;;;;;;;;
2,2.0,2.0,,it,,,,Trentino-Alto Adige,45.89741897583008,11.045305252075195,TN,22205;;;;;;;;;;;;;;;;
3,3.0,3.0,,it,,,,Trentino-Alto Adige,45.873985290527344,11.038881301879885,TN,22205;;;;;;;;;;;;;;;;
4,4.0,4.0,,it,,,,Trentino-Alto Adige,45.913536071777344,11.039809226989746,TN,22205;;;;;;;;;;;;;;;;
5,5.0,5.0,,it,,,,Trentino-Alto Adige,45.88018035888672,11.019862174987791,TN,22205;;;;;;;;;;;;;;;;
6,6.0,6.0,,it,,,,Trentino-Alto Adige,45.877471923828125,11.018155097961426,TN,22205;;;;;;;;;;;;;;;;
7,7.0,7.0,,it,,,,Trentino-Alto Adige,45.86643600463867,11.00608253479004,TN,22205;;;;;;;;;;;;;;;;
8,8.0,8.0,,it,,,,Trentino-Alto Adige,45.88118743896485,11.070011138916016,TN,22205;;;;;;;;;;;;;;;;
9,9.0,9.0,,it,,,,Trentino-Alto Adige,45.88426971435547,11.072999000549316,TN,22205;;;;;;;;;;;;;;;;
10,10.0,10.0,Rovereto,it,14,38068.0,Piazza Cesare Battisti,Trentino-Alto Adige,45.89007186889648,11.043947219848633,TN,22161;;;;;;;;;;;;;;;;
11,11.0,11.0,,it,,,,Trentino-Alto Adige,45.87514114379883,11.033567428588867,TN,22205;;;;;;;;;;;;;;;;
12,12.0,12.0,,it,,,,Trentino-Alto Adige,45.90397644042969,11.078351020812988,TN,22205;;;;;;;;;;;;;;;;
13,13.0,13.0,,it,,,,Trentino-Alto Adige,45.90674209594727,11.105379104614258,TN,22205;;;;;;;;;;;;;;;;
14,14.0,14.0,,it,,,,Trentino-Alto Adige,45.874847412109375,11.033246994018556,TN,22205;;;;;;;;;;;;;;;;
15,15.0,15.0,,it,,,,Trentino-Alto Adige,45.89010620117188,11.109387397766112,TN,22205;;;;;;;;;;;;;;;;
16,16.0,16.0,,it,,,,Trentino-Alto Adige,45.84833526611328,11.00319480895996,TN,22205;;;;;;;;;;;;;;;;
17,17.0,17.0,,it,,,,Trentino-Alto Adige,45.88969421386719,11.01616668701172,TN,22205;;;;;;;;;;;;;;;;
18,18.0,18.0,,it,,,,Trentino-Alto Adige,45.88903045654297,11.016215324401855,TN,22205;;;;;;;;;;;;;;;;
19,19.0,19.0,,it,,,,Trentino-Alto Adige,45.90138244628906,11.02995491027832,TN,22205;;;;;;;;;;;;;;;;
20,20.0,20.0,,it,,,,Trentino-Alto Adige,45.89918899536133,11.027949333190918,TN,22205;;;;;;;;;;;;;;;;
21,21.0,21.0,,it,,,,Trentino-Alto Adige,45.898956298828125,11.027665138244627,TN,22205;;;;;;;;;;;;;;;;
22,22.0,22.0,,it,,,,Trentino-Alto Adige,45.8624267578125,10.99949073791504,TN,22205;;;;;;;;;;;;;;;;
23,23.0,23.0,,it,,,,Trentino-Alto Adige,45.83891296386719,11.001465797424316,TN,22205;;;;;;;;;;;;;;;;
24,24.0,24.0,,it,,,,Trentino-Alto Adige,45.91416931152344,11.040568351745604,TN,22205;;;;;;;;;;;;;;;;
25,25.0,25.0,,it,,,,Trentino-Alto Adige,45.85211944580078,11.010229110717772,TN,22205;;;;;;;;;;;;;;;;
26,26.0,26.0,,it,,,,Trentino-Alto Adige,45.85438919067383,11.012250900268556,TN,22205;;;;;;;;;;;;;;;;
27,27.0,27.0,,it,,,,Trentino-Alto Adige,45.85491180419922,11.014522552490234,TN,22205;;;;;;;;;;;;;;;;
28,28.0,28.0,,it,,,,Trentino-Alto Adige,45.856910705566406,11.019243240356444,TN,22205;;;;;;;;;;;;;;;;
29,29.0,29.0,,it,,,,Trentino-Alto Adige,45.8524169921875,11.010878562927246,TN,22205;;;;;;;;;;;;;;;;
